date,year,month,day,weekday,hour,demand,temperature
2013-01-03,2013,1,3,5,14,17360.0,19
2013-01-03,2013,1,3,5,15,17192.0,21
2013-01-03,2013,1,3,5,16,17265.0,23
2013-01-03,2013,1,3,5,17,18400.0,22
2013-01-03,2013,1,3,5,18,19741.0,21
2013-01-03,2013,1,3,5,19,19753.0,19
2013-01-03,2013,1,3,5,20,19370.0,20
2013-01-03,2013,1,3,5,21,18604.0,20
2013-01-03,2013,1,3,5,22,17400.0,20
2013-01-03,2013,1,3,5,23,15824.0,20
2013-01-03,2013,1,3,5,24,14403.0,20
2013-01-04,2013,1,4,6,1,13514.0,21
2013-01-04,2013,1,4,6,2,13075.0,21
2013-01-04,2013,1,4,6,3,12863.0,22
2013-01-04,2013,1,4,6,4,12845.0,22
2013-01-04,2013,1,4,6,5,13177.0,22
2013-01-04,2013,1,4,6,6,14229.0,22
2013-01-04,2013,1,4,6,7,16142.0,22
2013-01-04,2013,1,4,6,8,17175.0,23
2013-01-04,2013,1,4,6,9,17307.0,25
2013-01-04,2013,1,4,6,10,17318.0,27
2013-01-04,2013,1,4,6,11,17241.0,30
2013-01-04,2013,1,4,6,12,17045.0,32
2013-01-04,2013,1,4,6,13,16769.0,34
2013-01-04,2013,1,4,6,14,16596.0,35
2013-01-04,2013,1,4,6,15,16458.0,36
2013-01-04,2013,1,4,6,16,16490.0,36
2013-01-04,2013,1,4,6,17,17400.0,36
2013-01-04,2013,1,4,6,18,18417.0,35
2013-01-04,2013,1,4,6,19,18188.0,34
2013-01-04,2013,1,4,6,20,17644.0,34
2013-01-04,2013,1,4,6,21,17012.0,32
2013-01-04,2013,1,4,6,22,16100.0,31
2013-01-04,2013,1,4,6,23,14907.0,31
2013-01-04,2013,1,4,6,24,13655.0,30
2013-01-05,2013,1,5,7,1,12710.0,30
2013-01-05,2013,1,5,7,2,12173.0,30
2013-01-05,2013,1,5,7,3,11873.0,31
2013-01-05,2013,1,5,7,4,11740.0,31
2013-01-05,2013,1,5,7,5,11807.0,31
2013-01-05,2013,1,5,7,6,12222.0,31
2013-01-05,2013,1,5,7,7,12955.0,31
2013-01-05,2013,1,5,7,8,13702.0,32
2013-01-05,2013,1,5,7,9,14537.0,33
2013-01-05,2013,1,5,7,10,15091.0,34
2013-01-05,2013,1,5,7,11,15264.0,36
2013-01-05,2013,1,5,7,12,15224.0,37
2013-01-05,2013,1,5,7,13,14997.0,38
2013-01-05,2013,1,5,7,14,14723.0,38
2013-01-05,2013,1,5,7,15,14553.0,38
2013-01-05,2013,1,5,7,16,14632.0,37
2013-01-05,2013,1,5,7,17,15728.0,36
2013-01-05,2013,1,5,7,18,17073.0,34
2013-01-05,2013,1,5,7,19,17043.0,32
2013-01-05,2013,1,5,7,20,16629.0,29
2013-01-05,2013,1,5,7,21,16159.0,27
2013-01-05,2013,1,5,7,22,15469.0,25
2013-01-05,2013,1,5,7,23,14502.0,25
2013-01-05,2013,1,5,7,24,13388.0,24
2013-01-06,2013,1,6,1,1,12526.0,24
2013-01-06,2013,1,6,1,2,11989.0,25
2013-01-06,2013,1,6,1,3,11693.0,25
2013-01-06,2013,1,6,1,4,11552.0,26
2013-01-06,2013,1,6,1,5,11590.0,26
2013-01-06,2013,1,6,1,6,11855.0,26
2013-01-06,2013,1,6,1,7,12399.0,27
2013-01-06,2013,1,6,1,8,13026.0,27
2013-01-06,2013,1,6,1,9,13873.0,28
2013-01-06,2013,1,6,1,10,14481.0,29
2013-01-06,2013,1,6,1,11,14736.0,32
2013-01-06,2013,1,6,1,12,14805.0,34
2013-01-06,2013,1,6,1,13,14745.0,37
2013-01-06,2013,1,6,1,14,14545.0,39
2013-01-06,2013,1,6,1,15,14403.0,40
2013-01-06,2013,1,6,1,16,14544.0,40
2013-01-06,2013,1,6,1,17,15788.0,39
2013-01-06,2013,1,6,1,18,17216.0,38
2013-01-06,2013,1,6,1,19,17178.0,37
2013-01-06,2013,1,6,1,20,16662.0,35
2013-01-06,2013,1,6,1,21,15995.0,34
2013-01-06,2013,1,6,1,22,14913.0,33
2013-01-06,2013,1,6,1,23,13689.0,32
2013-01-06,2013,1,6,1,24,12562.0,32
2013-01-07,2013,1,7,2,1,11829.0,32
2013-01-07,2013,1,7,2,2,11458.0,32
2013-01-07,2013,1,7,2,3,11338.0,31
2013-01-07,2013,1,7,2,4,11395.0,32
2013-01-07,2013,1,7,2,5,11803.0,31
2013-01-07,2013,1,7,2,6,12969.0,30
2013-01-07,2013,1,7,2,7,15049.0,31
2013-01-07,2013,1,7,2,8,16136.0,31
2013-01-07,2013,1,7,2,9,16223.0,32
2013-01-07,2013,1,7,2,10,16210.0,34
2013-01-07,2013,1,7,2,11,16217.0,35
2013-01-07,2013,1,7,2,12,16146.0,35
2013-01-07,2013,1,7,2,13,15967.0,35
2013-01-07,2013,1,7,2,14,15848.0,35
2013-01-07,2013,1,7,2,15,15691.0,35
2013-01-07,2013,1,7,2,16,15831.0,35
2013-01-07,2013,1,7,2,17,16788.0,34
2013-01-07,2013,1,7,2,18,18221.0,32
2013-01-07,2013,1,7,2,19,18316.0,29
2013-01-07,2013,1,7,2,20,18029.0,28
2013-01-07,2013,1,7,2,21,17368.0,26
2013-01-07,2013,1,7,2,22,16245.0,25
2013-01-07,2013,1,7,2,23,14818.0,25
2013-01-07,2013,1,7,2,24,13511.0,23
2013-01-08,2013,1,8,3,1,12695.0,22
2013-01-08,2013,1,8,3,2,12282.0,22
2013-01-08,2013,1,8,3,3,12107.0,23
2013-01-08,2013,1,8,3,4,12115.0,25
2013-01-08,2013,1,8,3,5,12469.0,26
2013-01-08,2013,1,8,3,6,13588.0,24
2013-01-08,2013,1,8,3,7,15607.0,26
2013-01-08,2013,1,8,3,8,16591.0,28
2013-01-08,2013,1,8,3,9,16577.0,30
2013-01-08,2013,1,8,3,10,16455.0,33
2013-01-08,2013,1,8,3,11,16312.0,36
2013-01-08,2013,1,8,3,12,16121.0,38
2013-01-08,2013,1,8,3,13,15885.0,41
2013-01-08,2013,1,8,3,14,15744.0,42
2013-01-08,2013,1,8,3,15,15563.0,44
2013-01-08,2013,1,8,3,16,15638.0,44
2013-01-08,2013,1,8,3,17,16678.0,43
2013-01-08,2013,1,8,3,18,18048.0,40
2013-01-08,2013,1,8,3,19,18006.0,38
2013-01-08,2013,1,8,3,20,17580.0,36
2013-01-08,2013,1,8,3,21,16861.0,35
2013-01-08,2013,1,8,3,22,15721.0,33
2013-01-08,2013,1,8,3,23,14241.0,32
2013-01-08,2013,1,8,3,24,12920.0,31
2013-01-09,2013,1,9,4,1,12129.0,31
2013-01-09,2013,1,9,4,2,11725.0,30
2013-01-09,2013,1,9,4,3,11574.0,28
2013-01-09,2013,1,9,4,4,11637.0,28
2013-01-09,2013,1,9,4,5,12044.0,26
2013-01-09,2013,1,9,4,6,13212.0,26
2013-01-09,2013,1,9,4,7,15352.0,25
2013-01-09,2013,1,9,4,8,16445.0,25
2013-01-09,2013,1,9,4,9,16510.0,24
2013-01-09,2013,1,9,4,10,16480.0,29
2013-01-09,2013,1,9,4,11,16442.0,32
2013-01-09,2013,1,9,4,12,16354.0,34
2013-01-09,2013,1,9,4,13,16249.0,35
2013-01-09,2013,1,9,4,14,16182.0,37
2013-01-09,2013,1,9,4,15,16119.0,39
2013-01-09,2013,1,9,4,16,16360.0,39
2013-01-09,2013,1,9,4,17,17293.0,40
2013-01-09,2013,1,9,4,18,18155.0,40
2013-01-09,2013,1,9,4,19,17973.0,41
2013-01-09,2013,1,9,4,20,17470.0,40
2013-01-09,2013,1,9,4,21,16729.0,41
2013-01-09,2013,1,9,4,22,15541.0,41
2013-01-09,2013,1,9,4,23,14021.0,41
2013-01-09,2013,1,9,4,24,12686.0,42
2013-01-10,2013,1,10,5,1,11828.0,42
2013-01-10,2013,1,10,5,2,11395.0,42
2013-01-10,2013,1,10,5,3,11221.0,42
2013-01-10,2013,1,10,5,4,11210.0,41
2013-01-10,2013,1,10,5,5,11557.0,40
2013-01-10,2013,1,10,5,6,12692.0,39
2013-01-10,2013,1,10,5,7,14736.0,39
2013-01-10,2013,1,10,5,8,15755.0,38
2013-01-10,2013,1,10,5,9,15780.0,38
2013-01-10,2013,1,10,5,10,15748.0,39
2013-01-10,2013,1,10,5,11,15779.0,40
2013-01-10,2013,1,10,5,12,15679.0,42
2013-01-10,2013,1,10,5,13,15488.0,43
2013-01-10,2013,1,10,5,14,15372.0,43
2013-01-10,2013,1,10,5,15,15229.0,44
2013-01-10,2013,1,10,5,16,15300.0,44
2013-01-10,2013,1,10,5,17,16255.0,43
2013-01-10,2013,1,10,5,18,17625.0,41
2013-01-10,2013,1,10,5,19,17647.0,39
2013-01-10,2013,1,10,5,20,17254.0,37
2013-01-10,2013,1,10,5,21,16613.0,36
2013-01-10,2013,1,10,5,22,15512.0,34
2013-01-10,2013,1,10,5,23,14094.0,34
2013-01-10,2013,1,10,5,24,12816.0,33
2013-01-11,2013,1,11,6,1,12007.0,31
2013-01-11,2013,1,11,6,2,11619.0,30
2013-01-11,2013,1,11,6,3,11466.0,29
2013-01-11,2013,1,11,6,4,11487.0,29
2013-01-11,2013,1,11,6,5,11871.0,28
2013-01-11,2013,1,11,6,6,12997.0,28
2013-01-11,2013,1,11,6,7,15041.0,28
2013-01-11,2013,1,11,6,8,16150.0,27
2013-01-11,2013,1,11,6,9,16283.0,28
2013-01-11,2013,1,11,6,10,16320.0,30
2013-01-11,2013,1,11,6,11,16341.0,33
2013-01-11,2013,1,11,6,12,16306.0,34
2013-01-11,2013,1,11,6,13,16187.0,35
2013-01-11,2013,1,11,6,14,16141.0,36
2013-01-11,2013,1,11,6,15,16039.0,36
2013-01-11,2013,1,11,6,16,16093.0,36
2013-01-11,2013,1,11,6,17,16893.0,36
2013-01-11,2013,1,11,6,18,17589.0,35
2013-01-11,2013,1,11,6,19,17280.0,35
2013-01-11,2013,1,11,6,20,16706.0,35
2013-01-11,2013,1,11,6,21,16034.0,35
2013-01-11,2013,1,11,6,22,15149.0,35
2013-01-11,2013,1,11,6,23,13962.0,35
2013-01-11,2013,1,11,6,24,12730.0,35
2013-01-12,2013,1,12,7,1,11812.0,35
2013-01-12,2013,1,12,7,2,11273.0,36
2013-01-12,2013,1,12,7,3,10964.0,36
2013-01-12,2013,1,12,7,4,10823.0,36
2013-01-12,2013,1,12,7,5,10907.0,37
2013-01-12,2013,1,12,7,6,11286.0,37
2013-01-12,2013,1,12,7,7,12039.0,37
2013-01-12,2013,1,12,7,8,12879.0,37
2013-01-12,2013,1,12,7,9,13854.0,37
2013-01-12,2013,1,12,7,10,14590.0,38
2013-01-12,2013,1,12,7,11,14951.0,39
2013-01-12,2013,1,12,7,12,15006.0,40
2013-01-12,2013,1,12,7,13,14862.0,40
2013-01-12,2013,1,12,7,14,14618.0,41
2013-01-12,2013,1,12,7,15,14451.0,41
2013-01-12,2013,1,12,7,16,14491.0,42
2013-01-12,2013,1,12,7,17,15331.0,41
2013-01-12,2013,1,12,7,18,16209.0,40
2013-01-12,2013,1,12,7,19,16029.0,41
2013-01-12,2013,1,12,7,20,15460.0,40
2013-01-12,2013,1,12,7,21,14863.0,40
2013-01-12,2013,1,12,7,22,14197.0,40
2013-01-12,2013,1,12,7,23,13184.0,40
2013-01-12,2013,1,12,7,24,12099.0,40
2013-01-13,2013,1,13,1,1,11219.0,40
2013-01-13,2013,1,13,1,2,10665.0,40
2013-01-13,2013,1,13,1,3,10365.0,40
2013-01-13,2013,1,13,1,4,10235.0,40
2013-01-13,2013,1,13,1,5,10271.0,39
2013-01-13,2013,1,13,1,6,10526.0,39
2013-01-13,2013,1,13,1,7,11075.0,39
2013-01-13,2013,1,13,1,8,11739.0,40
2013-01-13,2013,1,13,1,9,12730.0,40
2013-01-13,2013,1,13,1,10,13568.0,41
2013-01-13,2013,1,13,1,11,14048.0,42
2013-01-13,2013,1,13,1,12,14298.0,43
2013-01-13,2013,1,13,1,13,14380.0,43
2013-01-13,2013,1,13,1,14,14319.0,44
2013-01-13,2013,1,13,1,15,14255.0,45
2013-01-13,2013,1,13,1,16,14420.0,46
2013-01-13,2013,1,13,1,17,15340.0,46
2013-01-13,2013,1,13,1,18,16131.0,46
2013-01-13,2013,1,13,1,19,16000.0,46
2013-01-13,2013,1,13,1,20,15345.0,46
2013-01-13,2013,1,13,1,21,14852.0,46
2013-01-13,2013,1,13,1,22,13792.0,46
2013-01-13,2013,1,13,1,23,12550.0,46
2013-01-13,2013,1,13,1,24,11429.0,46
2013-01-14,2013,1,14,2,1,10662.0,47
2013-01-14,2013,1,14,2,2,10269.0,47
2013-01-14,2013,1,14,2,3,10084.0,47
2013-01-14,2013,1,14,2,4,10087.0,47
2013-01-14,2013,1,14,2,5,10461.0,47
2013-01-14,2013,1,14,2,6,11592.0,47
2013-01-14,2013,1,14,2,7,13624.0,48
2013-01-14,2013,1,14,2,8,14855.0,48
2013-01-14,2013,1,14,2,9,15120.0,48
2013-01-14,2013,1,14,2,10,15249.0,49
2013-01-14,2013,1,14,2,11,15361.0,50
2013-01-14,2013,1,14,2,12,15299.0,52
2013-01-14,2013,1,14,2,13,15101.0,54
2013-01-14,2013,1,14,2,14,14959.0,54
2013-01-14,2013,1,14,2,15,14793.0,55
2013-01-14,2013,1,14,2,16,14851.0,53
2013-01-14,2013,1,14,2,17,15776.0,50
2013-01-14,2013,1,14,2,18,17053.0,47
2013-01-14,2013,1,14,2,19,17023.0,44
2013-01-14,2013,1,14,2,20,16560.0,43
2013-01-14,2013,1,14,2,21,15859.0,42
2013-01-14,2013,1,14,2,22,14766.0,41
2013-01-14,2013,1,14,2,23,13382.0,39
2013-01-14,2013,1,14,2,24,12129.0,39
2013-01-15,2013,1,15,3,1,11342.0,38
2013-01-15,2013,1,15,3,2,10953.0,37
2013-01-15,2013,1,15,3,3,10779.0,36
2013-01-15,2013,1,15,3,4,10772.0,36
2013-01-15,2013,1,15,3,5,11128.0,35
2013-01-15,2013,1,15,3,6,12288.0,34
2013-01-15,2013,1,15,3,7,14396.0,33
2013-01-15,2013,1,15,3,8,15616.0,33
2013-01-15,2013,1,15,3,9,15746.0,32
2013-01-15,2013,1,15,3,10,15809.0,35
2013-01-15,2013,1,15,3,11,15928.0,36
2013-01-15,2013,1,15,3,12,15975.0,37
2013-01-15,2013,1,15,3,13,15900.0,38
2013-01-15,2013,1,15,3,14,15846.0,38
2013-01-15,2013,1,15,3,15,15710.0,39
2013-01-15,2013,1,15,3,16,15743.0,38
2013-01-15,2013,1,15,3,17,16617.0,38
2013-01-15,2013,1,15,3,18,17876.0,37
2013-01-15,2013,1,15,3,19,17850.0,36
2013-01-15,2013,1,15,3,20,17387.0,35
2013-01-15,2013,1,15,3,21,16652.0,34
2013-01-15,2013,1,15,3,22,15506.0,34
2013-01-15,2013,1,15,3,23,14027.0,33
2013-01-15,2013,1,15,3,24,12753.0,33
2013-01-16,2013,1,16,4,1,11906.0,33
2013-01-16,2013,1,16,4,2,11489.0,33
2013-01-16,2013,1,16,4,3,11303.0,32
2013-01-16,2013,1,16,4,4,11323.0,33
2013-01-16,2013,1,16,4,5,11697.0,32
2013-01-16,2013,1,16,4,6,12819.0,30
2013-01-16,2013,1,16,4,7,14649.0,30
2013-01-16,2013,1,16,4,8,15811.0,30
2013-01-16,2013,1,16,4,9,16191.0,30
2013-01-16,2013,1,16,4,10,16539.0,30
2013-01-16,2013,1,16,4,11,16816.0,30
2013-01-16,2013,1,16,4,12,16989.0,31
2013-01-16,2013,1,16,4,13,17007.0,32
2013-01-16,2013,1,16,4,14,16956.0,32
2013-01-16,2013,1,16,4,15,16806.0,32
2013-01-16,2013,1,16,4,16,16831.0,32
2013-01-16,2013,1,16,4,17,17573.0,32
2013-01-16,2013,1,16,4,18,18510.0,32
2013-01-16,2013,1,16,4,19,18306.0,32
2013-01-16,2013,1,16,4,20,17710.0,32
2013-01-16,2013,1,16,4,21,16901.0,32
2013-01-16,2013,1,16,4,22,15696.0,32
2013-01-16,2013,1,16,4,23,14223.0,32
2013-01-16,2013,1,16,4,24,12927.0,32
2013-01-17,2013,1,17,5,1,12122.0,32
2013-01-17,2013,1,17,5,2,11690.0,30
2013-01-17,2013,1,17,5,3,11507.0,31
2013-01-17,2013,1,17,5,4,11515.0,30
2013-01-17,2013,1,17,5,5,11870.0,29
2013-01-17,2013,1,17,5,6,13022.0,29
2013-01-17,2013,1,17,5,7,15090.0,30
2013-01-17,2013,1,17,5,8,16080.0,29
2013-01-17,2013,1,17,5,9,16118.0,31
2013-01-17,2013,1,17,5,10,16100.0,33
2013-01-17,2013,1,17,5,11,16080.0,34
2013-01-17,2013,1,17,5,12,15982.0,37
2013-01-17,2013,1,17,5,13,15847.0,38
2013-01-17,2013,1,17,5,14,15779.0,38
2013-01-17,2013,1,17,5,15,15683.0,38
2013-01-17,2013,1,17,5,16,15842.0,38
2013-01-17,2013,1,17,5,17,16806.0,36
2013-01-17,2013,1,17,5,18,18039.0,35
2013-01-17,2013,1,17,5,19,18021.0,33
2013-01-17,2013,1,17,5,20,17632.0,32
2013-01-17,2013,1,17,5,21,17017.0,30
2013-01-17,2013,1,17,5,22,15956.0,29
2013-01-17,2013,1,17,5,23,14554.0,28
2013-01-17,2013,1,17,5,24,13275.0,27
2013-01-18,2013,1,18,6,1,12495.0,26
2013-01-18,2013,1,18,6,2,12107.0,25
2013-01-18,2013,1,18,6,3,11954.0,25
2013-01-18,2013,1,18,6,4,12015.0,24
2013-01-18,2013,1,18,6,5,12429.0,23
2013-01-18,2013,1,18,6,6,13640.0,21
2013-01-18,2013,1,18,6,7,15782.0,18
2013-01-18,2013,1,18,6,8,16918.0,17
2013-01-18,2013,1,18,6,9,17076.0,16
2013-01-18,2013,1,18,6,10,17096.0,17
2013-01-18,2013,1,18,6,11,17155.0,19
2013-01-18,2013,1,18,6,12,17058.0,20
2013-01-18,2013,1,18,6,13,16829.0,21
2013-01-18,2013,1,18,6,14,16713.0,22
2013-01-18,2013,1,18,6,15,16528.0,23
2013-01-18,2013,1,18,6,16,16571.0,24
2013-01-18,2013,1,18,6,17,17288.0,23
2013-01-18,2013,1,18,6,18,18545.0,21
2013-01-18,2013,1,18,6,19,18482.0,21
2013-01-18,2013,1,18,6,20,18026.0,20
2013-01-18,2013,1,18,6,21,17445.0,19
2013-01-18,2013,1,18,6,22,16613.0,19
2013-01-18,2013,1,18,6,23,15431.0,19
2013-01-18,2013,1,18,6,24,14222.0,19
2013-01-19,2013,1,19,7,1,13299.0,21
2013-01-19,2013,1,19,7,2,12748.0,22
2013-01-19,2013,1,19,7,3,12422.0,24
2013-01-19,2013,1,19,7,4,12260.0,26
2013-01-19,2013,1,19,7,5,12291.0,27
2013-01-19,2013,1,19,7,6,12629.0,28
2013-01-19,2013,1,19,7,7,13328.0,29
2013-01-19,2013,1,19,7,8,14054.0,30
2013-01-19,2013,1,19,7,9,14878.0,31
2013-01-19,2013,1,19,7,10,15438.0,33
2013-01-19,2013,1,19,7,11,15616.0,36
2013-01-19,2013,1,19,7,12,15511.0,38
2013-01-19,2013,1,19,7,13,15182.0,40
2013-01-19,2013,1,19,7,14,14773.0,42
2013-01-19,2013,1,19,7,15,14487.0,44
2013-01-19,2013,1,19,7,16,14431.0,44
2013-01-19,2013,1,19,7,17,15109.0,44
2013-01-19,2013,1,19,7,18,16369.0,42
2013-01-19,2013,1,19,7,19,16270.0,41
2013-01-19,2013,1,19,7,20,15764.0,41
2013-01-19,2013,1,19,7,21,15208.0,40
2013-01-19,2013,1,19,7,22,14484.0,38
2013-01-19,2013,1,19,7,23,13521.0,38
2013-01-19,2013,1,19,7,24,12477.0,39
2013-01-20,2013,1,20,1,1,11673.0,39
2013-01-20,2013,1,20,1,2,11125.0,40
2013-01-20,2013,1,20,1,3,10840.0,40
2013-01-20,2013,1,20,1,4,10706.0,40
2013-01-20,2013,1,20,1,5,10773.0,39
2013-01-20,2013,1,20,1,6,11053.0,39
2013-01-20,2013,1,20,1,7,11621.0,39
2013-01-20,2013,1,20,1,8,12222.0,38
2013-01-20,2013,1,20,1,9,13047.0,39
2013-01-20,2013,1,20,1,10,13624.0,41
2013-01-20,2013,1,20,1,11,13885.0,45
2013-01-20,2013,1,20,1,12,14012.0,48
2013-01-20,2013,1,20,1,13,14092.0,50
2013-01-20,2013,1,20,1,14,14064.0,49
2013-01-20,2013,1,20,1,15,13974.0,47
2013-01-20,2013,1,20,1,16,14032.0,46
2013-01-20,2013,1,20,1,17,14803.0,45
2013-01-20,2013,1,20,1,18,16277.0,41
2013-01-20,2013,1,20,1,19,16326.0,37
2013-01-20,2013,1,20,1,20,15720.0,34
2013-01-20,2013,1,20,1,21,15318.0,32
2013-01-20,2013,1,20,1,22,14647.0,30
2013-01-20,2013,1,20,1,23,13793.0,29
2013-01-20,2013,1,20,1,24,12789.0,28
2013-01-21,2013,1,21,2,1,12140.0,27
2013-01-21,2013,1,21,2,2,11777.0,25
2013-01-21,2013,1,21,2,3,11680.0,24
2013-01-21,2013,1,21,2,4,11723.0,23
2013-01-21,2013,1,21,2,5,12122.0,21
2013-01-21,2013,1,21,2,6,13053.0,20
2013-01-21,2013,1,21,2,7,14433.0,20
2013-01-21,2013,1,21,2,8,15507.0,19
2013-01-21,2013,1,21,2,9,16276.0,20
2013-01-21,2013,1,21,2,10,16848.0,21
2013-01-21,2013,1,21,2,11,17186.0,22
2013-01-21,2013,1,21,2,12,17134.0,24
2013-01-21,2013,1,21,2,13,16997.0,25
2013-01-21,2013,1,21,2,14,17019.0,26
2013-01-21,2013,1,21,2,15,16968.0,26
2013-01-21,2013,1,21,2,16,17067.0,26
2013-01-21,2013,1,21,2,17,17942.0,26
2013-01-21,2013,1,21,2,18,19034.0,24
2013-01-21,2013,1,21,2,19,18854.0,24
2013-01-21,2013,1,21,2,20,18313.0,23
2013-01-21,2013,1,21,2,21,17545.0,23
2013-01-21,2013,1,21,2,22,16356.0,22
2013-01-21,2013,1,21,2,23,14931.0,21
2013-01-21,2013,1,21,2,24,13659.0,21
2013-01-22,2013,1,22,3,1,12886.0,21
2013-01-22,2013,1,22,3,2,12494.0,20
2013-01-22,2013,1,22,3,3,12343.0,21
2013-01-22,2013,1,22,3,4,12376.0,20
2013-01-22,2013,1,22,3,5,12801.0,20
2013-01-22,2013,1,22,3,6,14019.0,19
2013-01-22,2013,1,22,3,7,16096.0,18
2013-01-22,2013,1,22,3,8,17169.0,18
2013-01-22,2013,1,22,3,9,17331.0,17
2013-01-22,2013,1,22,3,10,17369.0,18
2013-01-22,2013,1,22,3,11,17442.0,19
2013-01-22,2013,1,22,3,12,17400.0,20
2013-01-22,2013,1,22,3,13,17269.0,20
2013-01-22,2013,1,22,3,14,17198.0,20
2013-01-22,2013,1,22,3,15,17105.0,20
2013-01-22,2013,1,22,3,16,17186.0,21
2013-01-22,2013,1,22,3,17,17862.0,20
2013-01-22,2013,1,22,3,18,19372.0,17
2013-01-22,2013,1,22,3,19,19549.0,17
2013-01-22,2013,1,22,3,20,19277.0,15
2013-01-22,2013,1,22,3,21,18675.0,14
2013-01-22,2013,1,22,3,22,17560.0,13
2013-01-22,2013,1,22,3,23,16091.0,12
2013-01-22,2013,1,22,3,24,14872.0,11
2013-01-23,2013,1,23,4,1,14109.0,10
2013-01-23,2013,1,23,4,2,13740.0,9
2013-01-23,2013,1,23,4,3,13617.0,8
2013-01-23,2013,1,23,4,4,13693.0,8
2013-01-23,2013,1,23,4,5,14091.0,7
2013-01-23,2013,1,23,4,6,15259.0,7
2013-01-23,2013,1,23,4,7,17386.0,6
2013-01-23,2013,1,23,4,8,18467.0,5
2013-01-23,2013,1,23,4,9,18507.0,6
2013-01-23,2013,1,23,4,10,18482.0,8
2013-01-23,2013,1,23,4,11,18488.0,9
2013-01-23,2013,1,23,4,12,18406.0,10
2013-01-23,2013,1,23,4,13,18238.0,12
2013-01-23,2013,1,23,4,14,18113.0,13
2013-01-23,2013,1,23,4,15,17975.0,13
2013-01-23,2013,1,23,4,16,18093.0,14
2013-01-23,2013,1,23,4,17,18911.0,12
2013-01-23,2013,1,23,4,18,20387.0,11
2013-01-23,2013,1,23,4,19,20527.0,10
2013-01-23,2013,1,23,4,20,20161.0,9
2013-01-23,2013,1,23,4,21,19500.0,8
2013-01-23,2013,1,23,4,22,18364.0,7
2013-01-23,2013,1,23,4,23,16885.0,6
2013-01-23,2013,1,23,4,24,15609.0,5
2013-01-24,2013,1,24,5,1,14816.0,4
2013-01-24,2013,1,24,5,2,14455.0,3
2013-01-24,2013,1,24,5,3,14325.0,3
2013-01-24,2013,1,24,5,4,14387.0,3
2013-01-24,2013,1,24,5,5,14768.0,1
2013-01-24,2013,1,24,5,6,15953.0,1
